unique_customer_id,Recency,Frequency,Monetary
CARD_VISA_4206,53,6,91.67
CARD_VISA_5390,46,6,91.42
CARD_DISCOVER_7164,4,5,91.41
CARD_VISA_4546,17,8,91.37
CARD_VISA_6927,9,3,91.33
LOYALTY_a76194c6-5d13-4176-9ef6-2c1a6dc92710,7,3,91.0
CARD_VISA_0189,38,5,90.88
CARD_VISA_4788,20,6,90.82
CARD_VISA_4900,58,6,90.8
CARD_VISA_7925,3,6,90.75999999999999
CARD_VISA_5595,10,4,90.51
LOYALTY_3008ead8-030c-4374-a6b6-75df10e8cceb,33,2,90.49000000000001
LOYALTY_c1f7ad45-37c5-4642-9d5e-a01693f31fc5,2,15,90.46000000000001
CARD_MASTERCARD_2772,10,4,90.34
CARD_VISA_2266,58,5,90.32000000000001
CARD_VISA_5737,6,6,90.31
CARD_VISA_9710,16,8,90.17
CARD_MASTERCARD_1784,71,3,90.16999999999999
CARD_VISA_4911,63,5,90.16
CARD_VISA_1846,34,2,90.16
CARD_AMEX_1014,20,2,90.1
CARD_MASTERCARD_4031,25,10,89.92999999999999
CARD_AMEX_1028,2,4,89.83
CARD_VISA_5004,3,2,89.82
CARD_VISA_1628,104,1,89.82
CARD_MASTERCARD_6986,5,5,89.72
LOYALTY_133f0031-7ab5-40b5-8e87-75606986c8ab,3,12,89.7
LOYALTY_caee3a95-8fdc-4456-90f4-1ac6a94284e2,63,3,89.67
LOYALTY_c62c62ed-1ce9-4a9b-8d0e-91eb13f0a3e3,4,5,89.62
CARD_MASTERCARD_1077,44,5,89.59
LOYALTY_51d79a6e-fe32-4ba8-83a2-c967950efca5,12,9,89.48
CARD_MASTERCARD_0279,48,3,89.32
CARD_VISA_7461,34,5,89.16
CARD_VISA_0930,97,2,88.85
CARD_VISA_7733,7,6,88.84
CARD_VISA_5757,64,4,88.69
CARD_AMEX_2313,3,5,88.61
CARD_AMEX_3668,69,2,88.59
CARD_VISA_1856,2,6,88.54
LOYALTY_dc860d44-c622-445a-ba7c-87097fd65717,64,2,88.51
CARD_VISA_6982,40,6,88.42
CARD_VISA_3060,4,3,88.15
CARD_AMEX_1457,47,4,88.03999999999999
CARD_VISA_2598,53,9,87.99000000000001
CARD_VISA_0074,35,4,87.95
CARD_VISA_2981,8,5,87.94
CARD_VISA_5023,13,4,87.87
CARD_VISA_8133,1,4,87.82000000000001
CARD_VISA_6902,7,5,87.78999999999999
CARD_VISA_2233,40,6,87.78
CARD_MASTERCARD_3362,5,5,87.54
CARD_VISA_7677,6,10,87.53
CARD_VISA_3095,12,2,87.53
CARD_VISA_1429,5,7,87.37
CARD_VISA_0355,40,2,87.33
LOYALTY_ed2b6bfc-bbbc-4391-bcac-578338e7c5ef,6,3,87.32
CARD_VISA_8494,11,5,87.26
LOYALTY_24b85b96-5547-4046-a968-40cc5a5b5d1e,9,5,87.25
CARD_AMEX_8844,50,5,87.23
CARD_VISA_3330,4,5,87.22
CARD_VISA_6085,32,3,87.06
CARD_VISA_0970,47,4,87.03999999999999
LOYALTY_45a539b9-cb0b-4c08-90f9-05bf14a171b6,58,4,86.97999999999999
CARD_AMEX_6879,58,3,86.94
LOYALTY_1735a299-fd12-4726-bfd7-93995d557393,18,10,86.9
CARD_MASTERCARD_0117,33,6,86.89
CARD_VISA_7367,35,8,86.87
CARD_MASTERCARD_1579,10,8,86.83
CARD_VISA_3021,10,6,86.81
CARD_VISA_4026,14,9,86.6
CARD_VISA_2516,12,7,86.57000000000001
CARD_DISCOVER_2518,14,4,86.53999999999999
CARD_VISA_5950,22,4,86.49000000000001
CARD_MASTERCARD_5685,21,12,86.46000000000001
CARD_VISA_1558,59,1,86.36
CARD_VISA_3599,30,7,86.33
CARD_VISA_9716,45,5,86.33
CARD_MASTERCARD_4649,8,3,86.31
CARD_VISA_4955,32,7,86.28999999999999
LOYALTY_8e43a4f0-8db3-4018-995a-a1dcb8951ed0,7,7,86.25
CARD_VISA_5868,3,4,86.12
CARD_VISA_4364,30,7,86.02
CARD_VISA_9157,83,5,86.0
LOYALTY_13380822-326c-4592-a377-13156edfb011,55,1,85.93
CARD_VISA_4842,1,6,85.84
CARD_AMEX_6007,13,4,85.77
LOYALTY_d4de921a-7495-40cc-88bd-05bb7c129bd3,2,6,85.6
CARD_VISA_5050,25,7,85.55
CARD_AMEX_5183,89,3,85.53
CARD_VISA_2461,3,7,85.19
CARD_VISA_7942,22,6,85.1
CARD_VISA_8663,15,8,84.97
GUID_4d922e76-fe74-48c0-a61e-4f56c44a0f2f,42,1,84.81
CARD_VISA_2746,52,4,84.74000000000001
CARD_VISA_8743,62,7,84.73
CARD_VISA_7197,2,4,84.57
CARD_VISA_8065,21,3,84.44
LOYALTY_5250b0d5-b0b4-4660-b7ea-c3d800131b18,36,5,84.27
CARD_VISA_4403,20,9,84.23
LOYALTY_ee47ed29-093f-4842-9630-568a7844464c,5,12,84.22
CARD_MASTERCARD_5764,2,9,84.2
LOYALTY_f9b88553-da77-4798-aebf-3ac974b5fb1b,70,7,84.12
CARD_VISA_0909,7,6,84.06
CARD_MASTERCARD_7627,77,2,84.05
CARD_VISA_7264,19,4,84.03
CARD_VISA_2536,14,5,84.02
CARD_VISA_4887,31,4,84.02
CARD_VISA_4365,1,8,84.01
CARD_DISCOVER_6330,101,5,83.95
LOYALTY_386114d7-6daa-461f-aa7a-9218be6e915f,32,6,83.93
CARD_VISA_9674,9,5,83.83
CARD_VISA_3464,48,4,83.77
CARD_VISA_7810,11,6,83.61
CARD_VISA_8081,22,4,83.57000000000001
CARD_VISA_6360,4,4,83.55
CARD_MASTERCARD_1476,3,7,83.52
CARD_VISA_5349,25,7,83.51
CARD_VISA_9206,27,3,83.5
CARD_AMEX_1029,7,8,83.44
LOYALTY_93c238ce-55e5-41c2-9006-af50e9966c80,5,6,83.35
CARD_VISA_0892,45,3,83.33
CARD_AMEX_6006,38,2,83.25
CARD_VISA_1808,40,4,83.18
CARD_VISA_9242,6,1,83.17
CARD_VISA_6385,1,8,82.99000000000001
LOYALTY_ee7579e2-6dbb-4a74-9d58-d1745901333d,27,2,82.98
LOYALTY_a03e3081-929b-48b7-b32a-245d43c65195,2,6,82.96000000000001
LOYALTY_8cdb0060-ea73-4a68-9e80-564aa079a427,23,6,82.96
CARD_VISA_7675,14,9,82.77
LOYALTY_02dfd1f4-2855-454c-a75d-a62c24c8f3eb,30,8,82.72
CARD_MASTERCARD_9340,24,6,82.7
CARD_VISA_8899,2,3,82.68
CARD_MASTERCARD_4656,16,5,82.64999999999999
CARD_VISA_5504,1,7,82.63
CARD_VISA_7258,72,1,82.57
CARD_VISA_0308,24,6,82.5
CARD_AMEX_8118,86,2,82.39
CARD_VISA_6383,6,6,82.32
CARD_VISA_9957,44,4,82.31
CARD_VISA_6019,8,9,82.26
CARD_VISA_2386,22,3,82.24
CARD_MASTERCARD_6129,18,6,82.23
CARD_VISA_9938,25,6,82.19
CARD_VISA_2777,27,5,82.15
LOYALTY_cf924625-b839-43cd-929b-60c0aa58916c,11,5,82.04
LOYALTY_d9ac9adb-8b25-49e5-8cc9-a1d11975a6ad,24,2,82.03
LOYALTY_ac277063-2c46-499c-a37a-a3ea7c0b55b5,98,1,81.99
CARD_VISA_3364,17,3,81.96
CARD_AMEX_0963,23,2,81.95
CARD_AMEX_5563,65,8,81.93
CARD_VISA_2896,25,8,81.85
CARD_AMEX_3020,68,5,81.77
CARD_VISA_2959,53,2,81.72
CARD_VISA_2372,51,4,81.67
CARD_VISA_1212,33,4,81.63
CARD_VISA_5749,12,8,81.6
CARD_VISA_5421,47,2,81.58
LOYALTY_48c06b8d-bb9d-49a5-8eff-12482cbbac91,88,1,81.51
CARD_AMEX_5009,4,7,81.47999999999999
CARD_VISA_0125,13,3,81.4
CARD_VISA_9863,6,4,81.32
LOYALTY_5ef29653-6c03-4c8c-bf96-2295c5fd4005,20,4,81.26
LOYALTY_059094a7-f317-4d2a-ad4c-f02f5bfca93c,1,8,81.22
CARD_VISA_5929,13,3,81.15
CARD_VISA_0708,6,2,81.08
CARD_AMEX_5002,71,4,81.06
CARD_VISA_7247,43,5,80.96
CARD_VISA_1330,20,7,80.94
CARD_VISA_6158,6,9,80.85
LOYALTY_fbba5c88-8994-4305-8fcf-63b80d8c8963,29,8,80.81
GUID_a0682322-c980-4028-a1de-645951127efa,21,1,80.73
CARD_VISA_1629,44,5,80.69999999999999
CARD_VISA_0927,23,4,80.62
CARD_VISA_2841,37,8,80.6
CARD_VISA_7189,36,5,80.57
CARD_VISA_1907,19,2,80.51
LOYALTY_ee7de206-1955-4e5a-a43a-c1e8cf865139,1,8,80.41
CARD_VISA_8687,45,10,80.36
CARD_VISA_8627,20,6,80.35
CARD_VISA_2543,13,9,80.22
CARD_VISA_9481,15,2,80.19
LOYALTY_9b1588d9-c371-408a-a916-1d65f13effea,19,5,80.14
CARD_VISA_3725,27,4,80.07
GUID_eff8ebb2-9198-4cfa-98ed-a382ac4328f6,56,2,80.07
CARD_MASTERCARD_4182,74,2,80.03
GUID_20891eb8-63e0-4d9d-ab5f-f5488360993e,100,1,79.93
CARD_MASTERCARD_1305,69,4,79.9
CARD_VISA_6196,74,3,79.9
LOYALTY_f552c646-1a75-47eb-8409-ed35906e7a87,18,5,79.88
CARD_MASTERCARD_5790,1,9,79.85000000000001
CARD_VISA_9182,40,4,79.83
LOYALTY_3275230f-2873-4ad2-8360-bbbfe8e4248b,25,4,79.73
CARD_MASTERCARD_7450,30,3,79.69
CARD_VISA_0568,50,3,79.65
LOYALTY_4a19ea94-0aca-4916-9e21-cb1fefde96a1,3,2,79.6
LOYALTY_88b463cd-c3ce-487f-ae41-3bd58976eeab,12,9,79.54
CARD_VISA_5183,19,5,79.47999999999999
CARD_VISA_2399,48,2,79.39
CARD_AMEX_9006,7,7,79.37
CARD_AMEX_6595,23,8,79.36
LOYALTY_13c5ec6a-3940-4b42-827b-330d5538976d,28,3,79.33
LOYALTY_d396bb49-4d73-4e1f-9e5d-d6df4f1db16d,49,4,79.17999999999999
CARD_VISA_2301,38,3,79.05
CARD_VISA_5176,9,3,79.02
CARD_VISA_3996,2,3,78.82000000000001
CARD_AMEX_3067,108,3,78.65
LOYALTY_09b096ab-230f-4f7e-855b-6e9980377727,89,1,78.58
CARD_VISA_8845,8,6,78.57000000000001
CARD_VISA_9806,19,5,78.49
CARD_VISA_9404,54,3,78.47
CARD_DISCOVER_1095,21,7,78.42
CARD_VISA_5404,6,4,78.37
CARD_VISA_8372,8,9,78.33
CARD_MASTERCARD_4636,24,6,78.19999999999999
CARD_MASTERCARD_5603,7,7,78.10000000000001
LOYALTY_1c6adde2-1a6f-4b06-ae61-1adc035f95f1,69,1,78.05
CARD_VISA_7759,28,5,77.99000000000001
CARD_MASTERCARD_6401,4,4,77.94
CARD_AMEX_7926,19,3,77.80000000000001
CARD_MASTERCARD_0446,9,7,77.79
CARD_VISA_0840,8,5,77.74000000000001
CARD_VISA_5621,3,6,77.69
CARD_VISA_6122,22,6,77.66
CARD_VISA_1141,32,6,77.59
CARD_VISA_8707,34,4,77.53
CARD_VISA_9213,4,3,77.48
LOYALTY_43c33f95-2c5c-4953-b3ac-c24b5732e691,32,2,77.37
CARD_VISA_9295,6,4,77.28
CARD_MASTERCARD_9959,4,8,77.26
CARD_VISA_9230,5,8,77.25
CARD_VISA_9812,30,5,77.24000000000001
LOYALTY_3333ac03-5127-4252-ab29-d70f14cf2522,39,3,77.11
CARD_VISA_1946,4,7,77.08000000000001
LOYALTY_843757e2-496e-49ba-a2da-c7539aefb646,9,5,77.07
LOYALTY_794b63b8-3007-49a8-9505-f8380a1a5c82,10,2,77.06
CARD_VISA_0322,12,8,77.05
CARD_AMEX_6079,22,4,76.98
CARD_VISA_4331,4,4,76.82000000000001
LOYALTY_d424f3f3-c4b0-413a-9f64-fb50ab1a741e,4,3,76.78999999999999
CARD_VISA_8242,18,5,76.65
CARD_AMEX_0145,1,3,76.56
CARD_VISA_4266,57,2,76.55000000000001
CARD_VISA_5777,20,5,76.53
CARD_VISA_1576,6,3,76.5
CARD_VISA_4147,15,4,76.47999999999999
CARD_VISA_6017,20,4,76.43
GUID_0d747d6c-41d3-41a3-9e47-a7d5150bcb37,1,1,76.41
CARD_VISA_4338,17,2,76.21
LOYALTY_58b5ec31-bc95-4a02-b671-6accff494da9,34,1,76.03
CARD_VISA_3779,35,4,76.01
CARD_VISA_9181,15,3,75.95
CARD_VISA_8814,4,8,75.94
CARD_VISA_8367,36,6,75.93
CARD_VISA_1031,20,4,75.9
CARD_VISA_1531,27,5,75.84
CARD_VISA_3931,75,2,75.77
CARD_VISA_0171,37,5,75.76
CARD_MASTERCARD_4544,25,2,75.73
CARD_AMEX_1049,4,3,75.7
GUEST_ORDER_4c22b997-30bb-43a1-a9c7-62a06657d94a,40,1,75.69
CARD_DISCOVER_6288,57,2,75.65
CARD_VISA_1221,37,5,75.52000000000001
LOYALTY_3b6cda5d-d9d4-43ea-a558-fcd1b91b8df0,13,5,75.52
CARD_VISA_5184,2,8,75.35
CARD_VISA_9389,12,3,75.34
CARD_VISA_8369,8,6,75.17
CARD_VISA_1257,10,5,75.16
CARD_VISA_7388,32,3,75.16
CARD_VISA_4260,4,2,75.14
CARD_VISA_1987,34,4,75.06
CARD_VISA_8609,33,4,74.98
LOYALTY_14eaa6d7-2da5-4b08-8b8f-c7420c796b4b,2,7,74.95
CARD_VISA_9553,27,3,74.91
CARD_MASTERCARD_4995,10,5,74.89
CARD_VISA_8468,61,5,74.82
CARD_MASTERCARD_6862,43,6,74.77000000000001
CARD_MASTERCARD_3146,65,2,74.77
CARD_VISA_4530,57,2,74.65
CARD_MASTERCARD_9840,70,1,74.6
CARD_VISA_9872,31,5,74.59
CARD_VISA_6841,59,5,74.57000000000001
CARD_MASTERCARD_0280,27,3,74.53
LOYALTY_2ed1ed4a-a23f-4e21-b72e-3ca503b31c77,50,5,74.47
CARD_VISA_3039,34,2,74.47
CARD_VISA_2856,63,3,74.36
CARD_VISA_3363,5,3,74.36
CARD_MASTERCARD_1386,61,1,74.33
CARD_VISA_6373,1,5,74.32
LOYALTY_0a5d7ce1-8b50-4975-969d-abc6cb410de2,2,4,74.28999999999999
LOYALTY_a9b39a8e-bdc0-47c4-88c3-501ba88e971d,74,5,74.28
CARD_VISA_0176,20,5,74.25
CARD_VISA_4113,48,3,74.25
CARD_VISA_7052,12,4,74.17
CARD_DISCOVER_4287,50,3,74.17
CARD_VISA_7520,8,3,74.17
CARD_MASTERCARD_9029,5,4,74.13
CARD_VISA_3972,7,5,74.03999999999999
CARD_VISA_2955,34,4,74.03999999999999
CARD_VISA_8647,38,4,74.02
CARD_MASTERCARD_4449,79,4,73.92
CARD_VISA_9984,69,2,73.89
CARD_VISA_2974,12,9,73.83
LOYALTY_2458db6d-e874-47f2-8706-36897250a4ce,1,6,73.71000000000001
LOYALTY_1064337f-48f1-496c-bb91-61f82e970a90,29,6,73.67
CARD_VISA_3147,3,7,73.63
CARD_VISA_3500,7,7,73.58
LOYALTY_ae17e37e-6c92-4df9-ae93-595a21e1fb19,21,4,73.55
GUEST_ORDER_6c02cf17-c6c9-49e1-8072-55921f06fd62,87,1,73.51
CARD_VISA_4544,27,4,73.49
CARD_VISA_2008,50,7,73.47
CARD_VISA_0417,29,5,73.44
LOYALTY_5f61be56-acf1-4490-856e-4f131b1563b8,2,2,73.36
CARD_VISA_0059,1,7,73.35
CARD_MASTERCARD_8321,20,5,73.35
CARD_VISA_6428,41,3,73.23
LOYALTY_10bd48e6-8654-478d-bf01-71258df6542c,18,8,73.2
CARD_VISA_9607,28,5,73.15
LOYALTY_69f7c1bc-0999-4749-bf76-0f3ed9982c9b,25,8,73.12
CARD_VISA_8051,60,2,73.12
CARD_VISA_5382,7,5,73.03
CARD_VISA_6697,5,8,73.0
CARD_VISA_9161,38,4,72.98
LOYALTY_7028eb83-cf72-4bfc-a995-d1916992a9b5,53,3,72.93
CARD_VISA_8823,55,2,72.82
LOYALTY_fee1f58c-f454-4ed6-a8bc-a999fe3da6c7,4,4,72.77
CARD_VISA_3282,4,4,72.75999999999999
CARD_VISA_1008,68,3,72.75999999999999
LOYALTY_0a40e879-738f-48c7-91c3-6e004348f6f1,5,7,72.73
CARD_VISA_4362,6,4,72.72
CARD_DISCOVER_9277,34,2,72.69
CARD_VISA_5634,1,7,72.6
LOYALTY_1ef4f143-1957-4369-8c16-c795427fbddd,1,6,72.57000000000001
CARD_VISA_3053,13,5,72.5
CARD_VISA_9546,36,4,72.46
CARD_MASTERCARD_8494,4,7,72.41
CARD_VISA_2760,15,6,72.3
CARD_VISA_7000,14,5,72.15
CARD_VISA_9165,23,4,72.15
CARD_VISA_2247,36,3,72.10000000000001
CARD_AMEX_6846,57,3,72.1
CARD_VISA_4230,7,9,71.96000000000001
CARD_VISA_2798,19,6,71.96000000000001
CARD_VISA_5685,7,4,71.95
CARD_VISA_3250,2,7,71.9
LOYALTY_8fb18453-fc5e-42e9-a64c-01a700b83399,49,5,71.87
GUEST_ORDER_5e7440f4-d977-40de-ae6d-044cd66ca4fb,113,1,71.86
CARD_VISA_6341,28,5,71.8
CARD_VISA_3905,78,3,71.75999999999999
CARD_VISA_5010,4,3,71.72
CARD_AMEX_7622,1,7,71.71000000000001
CARD_VISA_2258,25,5,71.66
CARD_VISA_1116,39,8,71.62
CARD_AMEX_6142,50,1,71.53
CARD_VISA_2709,96,3,71.52
CARD_VISA_3458,21,6,71.5
CARD_VISA_5649,75,2,71.49000000000001
CARD_VISA_2878,13,4,71.48
LOYALTY_27fe7998-52a7-4c7c-9193-75817241e32c,3,7,71.39
CARD_VISA_1732,75,3,71.36000000000001
CARD_VISA_8053,7,2,71.27000000000001
CARD_VISA_7428,14,3,71.12
CARD_VISA_2626,61,2,71.11
CARD_VISA_6361,1,6,71.1
LOYALTY_663df573-eef1-4c9b-8853-e02bf385530d,40,3,71.1
CARD_VISA_9406,23,5,71.09
CARD_DISCOVER_7693,56,7,71.07
CARD_VISA_7566,23,5,71.07
CARD_VISA_9500,5,5,71.03999999999999
CARD_VISA_8710,34,5,70.98
CARD_MASTERCARD_6397,11,5,70.84
CARD_VISA_7665,4,5,70.82
CARD_VISA_8197,13,4,70.8
CARD_VISA_8283,52,1,70.78
CARD_AMEX_1012,39,7,70.74
CARD_VISA_9074,14,4,70.73
CARD_VISA_8992,62,2,70.69
CARD_VISA_0046,30,3,70.63
LOYALTY_095b55b8-1a14-40a0-a9b9-a21347bfdb11,27,6,70.61
CARD_VISA_6659,18,3,70.57
CARD_AMEX_4493,1,9,70.56
CARD_VISA_0108,21,5,70.52000000000001
LOYALTY_b1467186-37b5-4ba2-8a29-3e5221b53a9b,3,7,70.52
CARD_VISA_9326,10,5,70.51
LOYALTY_89c6a839-2368-4440-a5f9-0dfa45010e1e,36,3,70.5
CARD_VISA_6882,6,4,70.42
LOYALTY_9db01c4b-c113-4493-b471-331dbdc61e72,2,2,70.38
CARD_VISA_5997,17,5,70.37
CARD_VISA_9198,5,6,70.36
LOYALTY_8cbd42ac-0636-48ad-9ab9-ce8eb1e406ba,54,1,70.33
CARD_VISA_1596,92,4,70.28
GUID_6254fde2-fc04-49d3-bd40-c76bab86ff3c,13,1,70.28
GUID_ebd82087-ed73-44f1-84b2-3f36873552df,20,1,70.27
CARD_VISA_9116,12,4,70.25
CARD_MASTERCARD_3574,2,7,70.24000000000001
CARD_MASTERCARD_6419,41,2,70.24
CARD_VISA_8567,55,3,70.22
CARD_VISA_8449,15,6,70.2
LOYALTY_d6f994e9-cc32-452e-bff6-bb21cfda5534,35,4,70.18
CARD_MASTERCARD_1389,55,9,70.16
LOYALTY_0b74cd3e-5c1b-41f9-b030-3ca3d021abe7,3,8,70.15
CARD_MASTERCARD_8930,84,1,70.15
LOYALTY_0accda8c-29df-4ad9-806a-d030e9b7d492,87,3,70.09
CARD_VISA_7459,19,5,70.02
CARD_VISA_0824,55,2,70.02
CARD_MASTERCARD_0715,57,2,70.0
CARD_VISA_3998,34,4,69.99000000000001
CARD_VISA_3981,81,5,69.98
CARD_MASTERCARD_2985,6,2,69.96
CARD_VISA_6884,56,2,69.91
CARD_VISA_3350,12,6,69.82
CARD_VISA_0077,18,8,69.73
CARD_AMEX_2307,2,5,69.68
CARD_MASTERCARD_8014,33,2,69.67
CARD_AMEX_3447,12,3,69.66
CARD_VISA_5486,7,4,69.64
CARD_MASTERCARD_9428,25,9,69.63
CARD_VISA_3354,13,1,69.61
CARD_VISA_4870,25,5,69.6
CARD_AMEX_7042,7,9,69.53999999999999
LOYALTY_2627ed8b-330e-43ed-9f88-23fdf4269248,12,3,69.5
CARD_VISA_1645,4,5,69.49
CARD_DISCOVER_1041,21,7,69.46000000000001
CARD_VISA_4799,6,5,69.45
CARD_VISA_7731,6,4,69.41
LOYALTY_cce1faa1-4d39-4954-aefd-4ba08a9fa19d,12,4,69.4
LOYALTY_f2366ee4-c594-456b-bf9a-a4b653b896bd,11,7,69.36
CARD_MASTERCARD_2541,3,7,69.33
CARD_VISA_6591,14,4,69.33
LOYALTY_d74eb789-bbce-4bbd-a161-8efd25bec509,1,7,69.28
CARD_VISA_8662,1,6,69.26
CARD_VISA_7899,12,4,69.24
LOYALTY_fb65b9b3-e11f-4848-9516-42c00d6687d1,68,8,69.19
CARD_VISA_0794,57,3,69.14
CARD_VISA_0921,39,9,69.1
CARD_VISA_5055,76,5,69.08
CARD_MASTERCARD_9035,70,1,69.04
CARD_VISA_6941,1,5,68.99
CARD_VISA_0449,4,4,68.99
CARD_VISA_6421,7,3,68.97
LOYALTY_dee3c50c-4fd0-46f4-a26c-d304144ae938,77,4,68.91
LOYALTY_f4a9c9b3-9146-4671-aa40-f6e9fbbfedd1,55,1,68.89
CARD_VISA_8265,13,3,68.84
LOYALTY_18c21cae-b92e-486d-8448-ce06d97f45d5,39,1,68.77
CARD_VISA_6232,3,4,68.76
CARD_VISA_8028,9,4,68.66
LOYALTY_d271fab0-f842-43c2-a0c6-ce415f275fbe,4,8,68.61
LOYALTY_89b504c9-d18c-4e3a-9ad0-92e5d44c8015,27,5,68.55
LOYALTY_489035a8-6b8c-4db5-a696-12ebf704274b,13,3,68.5
GUEST_ORDER_4e705051-e934-459e-b220-04d924f734ff,4,1,68.46
CARD_VISA_4373,4,5,68.3
CARD_VISA_7038,8,6,68.28999999999999
CARD_VISA_5056,49,2,68.27
LOYALTY_9ec4d359-894a-4208-9273-2f1553382e0e,25,7,68.24000000000001
CARD_VISA_4753,74,10,68.16
CARD_MASTERCARD_2452,6,4,68.13
CARD_VISA_2788,36,2,68.07000000000001
LOYALTY_dc4a7ebd-cb5e-47f8-8b12-9dab1b8da9b7,18,6,68.06
CARD_VISA_7987,34,1,68.06
CARD_VISA_7107,4,3,68.03999999999999
CARD_MASTERCARD_4757,83,3,67.97
CARD_VISA_0351,27,3,67.93
LOYALTY_94741c7c-829e-41d5-8ef3-74a02bedd48b,18,6,67.86
CARD_VISA_4416,36,4,67.86
CARD_VISA_9678,13,3,67.78999999999999
CARD_VISA_3160,19,3,67.77
CARD_VISA_5071,22,7,67.75
LOYALTY_1f74511f-ae7a-4314-b964-44c89f94d7be,43,3,67.75
CARD_DISCOVER_8508,25,5,67.74000000000001
CARD_VISA_9160,50,3,67.74000000000001
LOYALTY_8009901f-c99b-48d4-b6c9-d71bbe6b9bec,27,6,67.74
CARD_VISA_4333,34,4,67.71000000000001
CARD_VISA_3919,9,1,67.65
CARD_MASTERCARD_7772,64,4,67.63
CARD_DISCOVER_4245,19,10,67.62
CARD_VISA_4485,75,3,67.62
LOYALTY_5c0e5caf-db45-4b13-b537-ad7d8512ac7c,14,6,67.61
CARD_VISA_6453,4,5,67.59
CARD_AMEX_9050,55,1,67.52
LOYALTY_413f2864-532a-4fb7-b4e9-a063a94e53e1,7,5,67.46000000000001
CARD_VISA_0179,39,4,67.44
CARD_VISA_4949,34,4,67.42
LOYALTY_20d8d7e1-9fbf-468f-9df8-4623abae74b3,13,3,67.32
CARD_VISA_0446,13,4,67.28
CARD_VISA_5574,3,4,67.27
CARD_VISA_7800,41,3,67.22
CARD_VISA_6524,15,4,67.14
CARD_VISA_1624,55,5,67.11
CARD_VISA_8658,27,4,67.09
CARD_VISA_5131,20,2,67.05
CARD_MASTERCARD_8543,9,5,67.03999999999999
CARD_VISA_4667,42,3,67.03999999999999
LOYALTY_42b2dd61-5c16-4e2e-847b-b639925f3bca,69,3,67.03
LOYALTY_c715a749-03dc-452a-9ea3-7fc84fbc9a7d,54,8,67.01
CARD_VISA_5719,54,6,67.0
LOYALTY_f0603169-e84d-48b5-a874-41ed77d9fb8e,3,6,66.96
CARD_VISA_5522,17,5,66.9
LOYALTY_522f4cda-473d-4724-bd64-3a9ddd5d5d0e,36,6,66.8
CARD_VISA_2549,19,6,66.78
CARD_VISA_1004,2,7,66.75
GUID_cb7c5500-cf13-48ed-ae2d-91d73788b847,50,1,66.75
CARD_VISA_6895,44,4,66.71000000000001
LOYALTY_bd725c00-8560-4f50-821a-3c7a3c86c1ce,22,2,66.66
CARD_MASTERCARD_1214,18,3,66.64
LOYALTY_d7def777-e5d2-4a29-b089-f6a5612cf81e,3,3,66.64
CARD_VISA_9983,39,3,66.63
LOYALTY_26890477-bfc4-48e7-b1a9-23ebfd7df04c,97,2,66.48
CARD_VISA_4048,61,3,66.46000000000001
CARD_VISA_5948,3,5,66.44
CARD_VISA_3181,51,3,66.33
CARD_VISA_6386,29,3,66.31
LOYALTY_c05374b9-bcb8-485e-a999-fd04ae6e3a9a,19,3,66.28
CARD_AMEX_8154,76,4,66.25
CARD_VISA_6142,7,6,66.24000000000001
CARD_VISA_8615,11,3,66.16000000000001
CARD_MASTERCARD_4248,78,5,66.16
CARD_VISA_1203,24,2,66.13
CARD_AMEX_3917,35,2,66.11
CARD_VISA_9942,5,2,66.11
CARD_VISA_3863,1,4,66.06
CARD_VISA_2126,27,1,66.05
CARD_VISA_5025,17,7,66.02
CARD_VISA_9469,5,3,65.99
CARD_VISA_3349,28,8,65.94
LOYALTY_821b2f9d-5d44-4d39-9bce-0b7467f05b10,63,2,65.92999999999999
CARD_AMEX_2677,60,3,65.91
LOYALTY_9d3175ef-06b2-4b51-99ca-698b8ae2a35f,1,3,65.87
CARD_VISA_4752,5,2,65.86
CARD_VISA_8194,64,4,65.84
LOYALTY_9ff7850f-dde5-4c18-817e-85aacb060528,88,2,65.76
LOYALTY_834b9a04-2fdc-4023-9747-089cf0eb1762,50,1,65.74
CARD_AMEX_9931,17,6,65.73
CARD_VISA_3713,13,2,65.68
CARD_AMEX_8298,9,2,65.67999999999999
LOYALTY_2fb9adbe-827e-49c1-af86-79525778f7c3,30,4,65.58
CARD_MASTERCARD_6735,48,4,65.56
LOYALTY_a1db98ff-7233-4a41-9c2d-1589d68de7d5,25,7,65.48
CARD_MASTERCARD_2782,53,2,65.45
CARD_AMEX_2011,54,3,65.42
CARD_MASTERCARD_0171,1,6,65.41
CARD_VISA_9548,29,4,65.38
CARD_VISA_0445,1,4,65.34
CARD_VISA_2030,9,4,65.32
LOYALTY_ac11f882-a6d5-4569-b822-864c2da43811,5,4,65.3
CARD_VISA_1547,83,3,65.28999999999999
CARD_VISA_0672,13,7,65.27
CARD_AMEX_0270,35,6,65.27
CARD_VISA_8114,48,2,65.26
CARD_VISA_7578,7,7,65.17
CARD_VISA_5321,2,10,65.15
CARD_VISA_6984,77,7,65.11
LOYALTY_784967d1-88dc-43a7-bc02-3382a367a124,25,6,65.11
LOYALTY_85818551-ba22-46c0-8be4-735a613d4ccd,21,3,65.11
CARD_VISA_1235,19,4,65.03999999999999
LOYALTY_384fa0a4-704f-47ed-90bd-c142b8b1f52b,20,6,65.01
CARD_VISA_1494,15,7,65.0
